Gene.refGene	clinvarNumB_LB_score	clinvarNumP_LP_score
AGBL1	0.21951219512195122	0.0
NTRK3	0.4727272727272727	0.0
MRPL46	0.06666666666666667	0.0
MRPS11	0.08333333333333333	0.0
DET1	0.1282051282051282	0.0
AEN	0.1	0.0
ISG20	0.3684210526315789	0.0
ACAN	0.2787564766839378	0.12953367875647667
HAPLN3	0.07692307692307693	0.0
MFGE8	0.2608695652173913	0.0
ABHD2	0.15	0.0
RLBP1	0.36496350364963503	0.15328467153284672
FANCI	0.2980561555075594	0.16342692584593232
FANCI;FANCI	0.0	1.0
FANCI;POLG	0.0	1.0
POLG	0.2581641659311562	0.14033539276257723
RHCG	0.07894736842105263	0.0
TICRR	0.12804878048780488	0.0
KIF7	0.29878048780487804	0.06358885017421603
PLIN1	0.3333333333333333	0.0707070707070707
PEX11A	0.125	0.0
WDR93	0.10256410256410256	0.02564102564102564
MESP1	0.34	0.0
MESP2	0.5995475113122172	0.1085972850678733
ANPEP	0.2465753424657534	0.0
AP3S2;ARPIN-AP3S2	0.0	0.0
AP3S2	0.0	0.0
ARPIN;ARPIN-AP3S2	0.0	0.0
ZNF710	0.05128205128205128	0.0
IDH2	0.3313953488372093	0.06395348837209303
SEMA4B	0.06172839506172839	0.0
CIB1	0.3389830508474576	0.06779661016949153
GDPGP1	0.02702702702702703	0.0
NGRN	0.23809523809523808	0.0
ZNF774	0.09090909090909091	0.0
IQGAP1	0.12658227848101267	0.0
CRTC3	0.10810810810810811	0.0
BLM	0.24826110219368647	0.13028357410379882
BLM;BLM	0.0	1.0
FURIN	0.06521739130434782	0.0
FES	0.14545454545454545	0.0
MAN2A2	0.10752688172043011	0.0
HDDC3	0.2	0.0
UNC45A	0.37044967880085655	0.023554603854389723
RCCD1	0.0967741935483871	0.0
PRC1	0.0	0.0
VPS33B	0.225531914893617	0.15319148936170213
SV2B	0.06818181818181818	0.0
SLCO3A1	0.07142857142857142	0.0
ST8SIA2	0.3	0.0
FAM174B	0.2	0.0
CHD2	0.326935380678183	0.19897632757517594
RGMA	0.0975609756097561	0.0
MCTP2	0.3333333333333333	0.0
NR2F2	0.28846153846153844	0.25
ARRDC4	0.10344827586206896	0.0
IGF1R	0.326158940397351	0.08278145695364239
IGF1R;IGF1R	0.0	0.0
PGPEP1L	0.06666666666666667	0.0
SYNM	0.5743243243243243	0.0
TTC23	1.0	0.0
LRRC28	0.0	0.0
MEF2A	0.4318181818181818	0.06818181818181818
LYSMD4	0.058823529411764705	0.0
ADAMTS17	0.35743519781718963	0.061391541609822645
CERS3	0.40350877192982454	0.19298245614035087
LINS1	0.33548387096774196	0.17419354838709677
ASB7	0.3076923076923077	0.0
ALDH1A3	0.4050632911392405	0.25316455696202533
LRRK1	0.4792626728110599	0.026113671274961597
CHSY1	0.3640776699029126	0.02912621359223301
SELENOS	0.17391304347826086	0.0
SNRPA1	0.0	0.0
PCSK6	0.9333333333333333	0.0
TM2D3	0.0	0.0
TARS3	0.016129032258064516	0.0
OR4F6	0.09523809523809523	0.0
OR4F15	0.08695652173913043	0.0
OR4F4	0.0625	0.0
POLR3K	0.1111111111111111	0.2222222222222222
SNRNP25	0.0	0.0
RHBDF1	0.14285714285714285	0.0
MPG	0.07894736842105263	0.0
NPRL3	0.2552166934189406	0.17495987158908508
HBZ	0.25	0.0
HBM	0.0	0.0
HBA1;HBA2;HBQ1	0.0	1.0
HBA1;HBA2	0.0	1.0
HBA2	0.10638297872340426	0.34574468085106386
HBA1	0.078125	0.1796875
HBQ1	0.07692307692307693	0.0
LUC7L	0.15384615384615385	0.0
FAM234A	0.3076923076923077	0.0
RGS11	0.15789473684210525	0.0
ARHGDIG	0.13636363636363635	0.0
PDIA2	0.16129032258064516	0.0
AXIN1	0.3953488372093023	0.03488372093023256
MRPL28	0.10714285714285714	0.0
PGAP6	0.11538461538461539	0.0
NME4	0.07692307692307693	0.0
DECR2	0.0	0.0
RAB11FIP3	0.15492957746478872	0.0
CAPN15	0.36180904522613067	0.03015075376884422
PRR35	0.09230769230769231	0.0
NHLRC4	0.25	0.0
PIGQ	0.37279151943462896	0.06007067137809187
RAB40C	0.21428571428571427	0.0
WFIKKN1	0.03278688524590164	0.0
METTL26	0.0	0.0
MCRIP2	0.0	0.0
WDR90	0.1783783783783784	0.0
RHOT2	0.2191780821917808	0.0
STUB1	0.2361111111111111	0.2777777777777778
JMJD8	0.04	0.0
WDR24	0.044444444444444446	0.0
FBXL16	0.16666666666666666	0.0
METRN	0.02564102564102564	0.0
ANTKMT	0.0	0.0
CCDC78	0.342042755344418	0.0
CCDC78;CCDC78	1.0	0.0
HAGHL	0.029411764705882353	0.0
CIAO3	0.19148936170212766	0.0
MSLN	0.21739130434782608	0.0
RPUSD1	0.10638297872340426	0.0
CHTF18	0.14285714285714285	0.0
GNG13	0.0	0.0
PRR25	0.23404255319148937	0.0
LMF1	0.4353448275862069	0.04525862068965517
SOX8	0.39436619718309857	0.0
SSTR5	0.2916666666666667	0.0
C1QTNF8	0.045454545454545456	0.0
CACNA1H	0.49077757685352624	0.0032549728752260397
TPSG1	0.21568627450980393	0.0
TPSB2	0.3333333333333333	0.0
TPSAB1	0.5	0.0
TPSD1	0.1	0.0
UBE2I	0.5	0.0
BAIAP3	0.11333333333333333	0.0
BAIAP3;BAIAP3	0.0	0.0
TSR3	0.1	0.0
GNPTG	0.38576158940397354	0.19039735099337748
UNKL	0.09782608695652174	0.0
PERCC1	0.4	0.4
CCDC154	0.23076923076923078	0.0
CLCN7	0.3812754409769335	0.10176390773405698
PTX4	0.19230769230769232	0.0
TELO2	0.4223433242506812	0.04087193460490463
IFT140	0.2972027972027972	0.0986013986013986
TMEM204	0.15	0.0
IFT140;IFT140	0.0	1.0
CRAMP1	0.06315789473684211	0.0
JPT2	0.05555555555555555	0.0
MAPK8IP3	0.3150684931506849	0.04452054794520548
NME3	0.08333333333333333	0.0
MRPS34	0.3695652173913043	0.08695652173913043
EME2;MRPS34	0.0	1.0
EME2	1.0	0.0
SPSB3	0.10810810810810811	0.0
NUBP2	0.18181818181818182	0.0
IGFALS	0.21468926553672316	0.04519774011299435
HAGH	0.08	0.0
FAHD1	0.0	0.0
MEIOB	0.17777777777777778	0.17777777777777778
FAHD1;MEIOB	0.0	1.0
HS3ST6	0.04878048780487805	0.024390243902439025
MSRB1	0.18181818181818182	0.0
MSRB1;MSRB1	0.0	0.0
RPL3L	0.0975609756097561	0.07317073170731707
NDUFB10	0.30303030303030304	0.015151515151515152
RPS2	0.3333333333333333	0.0
RNF151	0.11538461538461539	0.0
TBL3	0.11428571428571428	0.0
NOXO1	0.10416666666666667	0.0
GFER	0.3813559322033898	0.06779661016949153
SYNGR3	0.05	0.0
ZNF598	0.13513513513513514	0.0
NPW	0.0	0.0
SLC9A3R2	0.09803921568627451	0.0
NTHL1	0.24361022364217252	0.10303514376996806
NTHL1;NTHL1	0.0	0.5
TSC2	0.2562641016506353	0.13430708941930888
TSC2;TSC2	0.09090909090909091	0.36363636363636365
PKD1	0.18930041152263374	0.35473251028806585
PKD1;PKD1	0.0	1.0
RAB26	0.03125	0.0
TRAF7	0.3360655737704918	0.11475409836065574
CASKIN1	0.045112781954887216	0.0
MLST8	0.07142857142857142	0.0
BRICD5	0.21875	0.0
PGP	0.0	0.0
E4F1	0.07462686567164178	0.0
DNASE1L2	0.0	0.0
ECI1	0.05555555555555555	0.0
RNPS1	0.07692307692307693	0.0
ABCA3	0.5173674588665448	0.09049360146252285
CCNF	0.3707865168539326	0.0449438202247191
TEDC2	0.125	0.0
NTN3	0.020833333333333332	0.0
TBC1D24	0.25406203840472674	0.1329394387001477
TBC1D24;TBC1D24	0.0	1.0
ATP6V0C	0.0	0.6
AMDHD2	0.04	0.0
AMDHD2;CEMP1	0.09090909090909091	0.0
CEMP1	0.25	0.0
PDPK1	0.15789473684210525	0.0
KCTD5	0.07142857142857142	0.0
PRSS27	0.15	0.0
SRRM2	0.188212927756654	0.057034220532319393
ELOB	0.05263157894736842	0.0
PRSS33	0.07692307692307693	0.0
PRSS41	0.0	0.0
PRSS21	0.17391304347826086	0.0
ZG16B	0.13043478260869565	0.0
PRSS22	0.0	0.0
FLYWCH2	0.125	0.0
FLYWCH1	0.16379310344827586	0.0
KREMEN2	0.058823529411764705	0.0
PAQR4	0.06666666666666667	0.0
PKMYT1	0.041666666666666664	0.0
CLDN9	0.175	0.075
CLDN6	0.17647058823529413	0.0
TNFRSF12A	0.1	0.0
HCFC1R1	0.0	0.0
THOC6	0.22077922077922077	0.2727272727272727
THOC6;THOC6	0.0	1.0
BICDL2	0.16666666666666666	0.0
MMP25	0.015873015873015872	0.0
IL32	0.3333333333333333	0.0
ZSCAN10	0.19444444444444445	0.05555555555555555
ZNF205	0.044444444444444446	0.0
ZNF213	0.10256410256410256	0.0
OR1F1	0.2	0.0
ZNF200	0.03225806451612903	0.0
MEFV	0.3254861821903787	0.02047082906857728
MEFV;MEFV	0.0	0.0
ZNF263	0.06521739130434782	0.0
TIGD7	0.11627906976744186	0.0
ZNF75A	0.17647058823529413	0.0
OR2C1	0.06666666666666667	0.0
MTRNR2L4	0.3333333333333333	0.0
ZSCAN32	0.07894736842105263	0.0
ZNF174	0.0967741935483871	0.0
ZNF597	0.20833333333333334	0.0
NAA60	0.14285714285714285	0.2857142857142857
CLUAP1	0.25	0.006756756756756757
NLRC3	0.14414414414414414	0.0
SLX4	0.29973890339425585	0.05796344647519582
DNASE1	0.5476190476190477	0.023809523809523808
TRAP1	0.3244274809160305	0.003816793893129771
CREBBP	0.3343717549325026	0.2232606438213915
ADCY9	0.25274725274725274	0.0
SRL	0.06666666666666667	0.0
TFAP4	0.06666666666666667	0.0
GLIS2	0.3128834355828221	0.012269938650306749
CORO7-PAM16;PAM16	0.3157894736842105	0.05263157894736842
CORO7;CORO7-PAM16	0.5	0.0
VASN	0.08333333333333333	0.0
DNAJA3	0.058823529411764705	0.0
NMRAL1	0.06451612903225806	0.0
HMOX2	0.13043478260869565	0.0
CDIP1	0.07142857142857142	0.0
C16orf96	0.43478260869565216	0.0
UBALD1	0.0	0.0
MGRN1	0.10909090909090909	0.0
NUDT16L1	0.11764705882352941	0.0
ANKS3	0.16470588235294117	0.011764705882352941
C16orf71	0.0	0.0
ZNF500	0.03773584905660377	0.0
SEPTIN12	0.1	0.0
ROGDI	0.32105263157894737	0.08947368421052632
GLYR1	0.0	0.0
UBN1	0.9230769230769231	0.07692307692307693
PPL	0.20306513409961685	0.0
SEC14L5	0.06153846153846154	0.0
NAGPA	0.3157894736842105	0.0
C16orf89	0.25	0.0
ALG1	0.40932642487046633	0.16234887737478412
ALG1;ALG1	0.0	1.0
EEF2KMT	0.18181818181818182	0.0
RBFOX1	0.35964912280701755	0.011695906432748537
TMEM114	1.0	0.0
METTL22	0.09523809523809523	0.0
ABAT	0.33171912832929784	0.07990314769975787
TMEM186	0.14814814814814814	0.0
PMM2	0.27720739219712526	0.4024640657084189
CARHSP1	0.037037037037037035	0.0
USP7	0.33771929824561403	0.17543859649122806
GRIN2A	0.3622291021671827	0.15108359133126936
ATF7IP2	0.16071428571428573	0.0
EMP2	0.4117647058823529	0.058823529411764705
TEKT5	0.05084745762711865	0.0
NUBP1	0.08333333333333333	0.0
TVP23A	0.05555555555555555	0.0
CIITA	0.5383423702556158	0.05886909372579396
CIITA;CIITA	0.0	1.0
DEXI	0.0	0.0
CLEC16A	0.13131313131313133	0.0
SOCS1	0.125	0.15625
TNP2	0.125	0.0
PRM3	0.21428571428571427	0.0
PRM2	0.26666666666666666	0.0
PRM2;PRM2	0.0	0.0
PRM1	0.1	0.0
RMI2	0.0	0.0
LOC400499	1.0	0.0
LITAF	0.27439024390243905	0.04878048780487805
SNN	0.09090909090909091	0.0
TXNDC11	0.1	0.0
ZC3H7A	0.04081632653061224	0.0
RSL1D1	0.14285714285714285	0.0
GSPT1	0.029411764705882353	0.0
NPIPB2	1.0	0.0
TNFRSF17	0.07692307692307693	0.0
SNX29	0.11904761904761904	0.0
CPPED1	0.05128205128205128	0.0
SHISA9	0.07407407407407407	0.0
ERCC4	0.2453125	0.075
MRTFB	0.17073170731707318	0.024390243902439025
PARN	0.2505050505050505	0.10909090909090909
PARN;PARN	0.0	0.0
BFAR	0.06666666666666667	0.0
PLA2G10	0.5	0.0
NOMO1;NOMO3	0.10344827586206896	0.0
NPIPA1	0.0967741935483871	0.0
PDXDC1	0.23728813559322035	0.0
NTAN1	0.0	0.0
RRN3	0.09090909090909091	0.0
NPIPA5	0.5	0.0
MPV17L	0.13793103448275862	0.0
BMERB1	0.0	0.0
MARF1	0.11320754716981132	0.0
NDE1	0.22522522522522523	0.07207207207207207
MYH11	0.3286494925839188	0.02107728337236534
MYH11;NDE1	0.2972972972972973	0.05405405405405406
CEP20	0.05	0.0
ABCC1	0.3559322033898305	0.00847457627118644
ABCC6	0.2968617472434266	0.2205258693808312
ABCC6;ABCC6	0.0	1.0
NOMO2;NOMO3	0.05714285714285714	0.0
NPIPA7;NPIPA8	1.0	0.0
XYLT1	0.4028776978417266	0.045563549160671464
NOMO2	0.06382978723404255	0.0
RPS15A	0.75	0.08333333333333333
ARL6IP1	0.37209302325581395	0.11627906976744186
SMG1	0.3142857142857143	0.0
TMC7	0.0625	0.0
COQ7	0.3049645390070922	0.0851063829787234
ITPRIPL2	0.02857142857142857	0.0
SYT17	0.0	0.0
CLEC19A	1.0	0.0
TMC5	0.08163265306122448	0.0
GDE1	0.045454545454545456	0.0
CCP110	0.171875	0.03125
VPS35L	0.23809523809523808	0.2857142857142857
KNOP1	0.1724137931034483	0.0
IQCK	0.1111111111111111	0.0
GPRC5B	0.1724137931034483	0.06896551724137931
GPR139	0.047619047619047616	0.0
GP2	0.2	0.0
UMOD	0.22535211267605634	0.23661971830985915
UMOD;UMOD	0.0	0.0
PDILT	0.06896551724137931	0.0
ACSM5	0.10416666666666667	0.0
ACSM2A	0.09433962264150944	0.0
ACSM2B	0.14814814814814814	0.0
ACSM1	0.17777777777777778	0.0
THUMPD1	0.05714285714285714	0.22857142857142856
ACSM3	0.1276595744680851	0.0
ACSM3;ERI2	0.0	0.0
ERI2	0.09375	0.0
REXO5	0.09090909090909091	0.0
DCUN1D3	0.0	0.0
LYRM1	0.1	0.0
DNAH3	0.15211267605633802	0.011267605633802818
TMEM159	0.0	0.0
ZP2	0.22388059701492538	0.05970149253731343
ANKS4B	0.07692307692307693	0.0
CRYM	0.359375	0.03125
NPIPB3	0.1111111111111111	0.0
METTL9	0.0	0.0
IGSF6	0.09090909090909091	0.0
OTOA	0.43544303797468353	0.1848101265822785
NPIPB3;NPIPB4;NPIPB5	1.0	0.0
UQCRC2	0.2948717948717949	0.0641025641025641
PDZD9	0.09090909090909091	0.0
MOSMO	0.0	0.0
VWA3A	0.1	0.0
SDR42E2	1.0	0.0
EEF2K	0.029850746268656716	0.0
POLR3E	0.08	0.0
CDR2	0.1	0.0
NPIPB5	0.12857142857142856	0.0
HS3ST2	0.0	0.0
USP31	0.04854368932038835	0.0
SCNN1G	0.2421875	0.109375
SCNN1B	0.2119815668202765	0.14285714285714285
COG7	0.33810888252148996	0.02865329512893983
GGA2	0.07407407407407407	0.0
EARS2	0.25217391304347825	0.13043478260869565
UBFD1	0.0	0.0
NDUFAB1	0.16666666666666666	0.0
PALB2	0.18812451960030746	0.24423520368946963
PALB2;PALB2	0.0	1.0
DCTN5	0.0	0.0
PLK1	0.04	0.0
ERN2	0.2558139534883721	0.0
CHP2	0.038461538461538464	0.0
PRKCB	0.3157894736842105	0.02631578947368421
CACNG3	0.0	0.0
RBBP6	0.15789473684210525	0.0
TNRC6A	0.13636363636363635	0.0
SLC5A11	0.023809523809523808	0.0
ARHGAP17	0.041666666666666664	0.0
LCMT1	0.05263157894736842	0.0
AQP8	0.2	0.0
ZKSCAN2	0.06896551724137931	0.0
HS3ST4	0.0	0.0
C16orf82	0.0	0.0
KDM8	0.18518518518518517	0.0
NSMCE1	0.06666666666666667	0.0
IL4R	0.38461538461538464	0.0
IL21R	0.35737704918032787	0.02622950819672131
GTF3C1	0.14728682170542637	0.015503875968992248
KATNIP	0.4024896265560166	0.05186721991701245
GSG1L	0.0	0.0
XPO6	0.02857142857142857	0.0
SBK1	0.0	0.0
EIF3C;EIF3CL	0.0	0.0
CLN3	0.32821229050279327	0.24162011173184358
APOBR	0.32558139534883723	0.0
IL27	0.25	0.0
NUPR1	0.0	0.0
SGF29	0.0	0.0
SULT1A2	0.08571428571428572	0.0
SULT1A1	0.06666666666666667	0.0
NPIPB8	1.0	0.0
ATXN2L	0.057692307692307696	0.0
TUFM	0.2605042016806723	0.04201680672268908
SH2B1	0.385	0.0
ATP2A1	0.27631578947368424	0.08552631578947369
ATP2A1;ATP2A1-AS1	0.5	0.25
RABEP2	0.075	0.0
CD19	0.35856573705179284	0.05179282868525897
NFATC2IP	0.05263157894736842	0.0
SPNS1	0.21428571428571427	0.0
LAT	0.4297520661157025	0.05785123966942149
LAT;LAT	0.0	0.0
NPIPB11	1.0	0.0
SLX1A;SLX1B	0.09523809523809523	0.0
SULT1A3;SULT1A4	1.0	0.0
SPN	0.3488372093023256	0.0
QPRT	0.05555555555555555	0.0
C16orf54	0.0	0.0
ZG16	0.1875	0.0
KIF22	0.37065637065637064	0.02702702702702703
MAZ	0.11363636363636363	0.0
PRRT2	0.2688927943760984	0.22144112478031636
PRRT2;PRRT2	0.0	0.25
PAGR1	0.16666666666666666	0.05555555555555555
MVP	0.18055555555555555	0.0
CDIPT	0.0	0.0
SEZ6L2	0.29850746268656714	0.0
ASPHD1	0.0	0.0
KCTD13	0.10526315789473684	0.0
TMEM219	0.1111111111111111	0.0
TAOK2	0.38487394957983195	0.0
HIRIP3	0.021739130434782608	0.0
INO80E	0.06896551724137931	0.0
DOC2A	0.10344827586206896	0.0
C16orf92	0.5	0.0
TLCD3B	0.0625	0.125
LOC112694756	1.0	0.0
ALDOA	0.33516483516483514	0.027472527472527472
ALDOA;LOC112694756	0.0	1.0
PPP4C	0.0	0.0
TBX6	0.2706422018348624	0.10550458715596331
YPEL3	0.0	0.0
GDPD3	0.16666666666666666	0.0
MAPK3	0.44	0.04
CORO1A	0.4558139534883721	0.05116279069767442
CORO1A;CORO1A	0.0	1.0
CD2BP2	0.0	0.0
TBC1D10B	0.014705882352941176	0.0
MYLPF	0.0	0.19047619047619047
ZNF48	0.0	0.0
ZNF771	0.0	0.0
DCTPP1	0.0625	0.0
SEPHS2	0.04	0.0
ITGAL	0.2222222222222222	0.0
ZNF768	0.10344827586206896	0.0
ZNF747	0.18181818181818182	0.0
ZNF764	0.0	0.0
ZNF688	0.0	0.0
ZNF785	0.034482758620689655	0.0
ZNF689	0.08	0.0
PRR14	0.024390243902439025	0.0
FBRS	0.04081632653061224	0.04081632653061224
SRCAP	0.34365558912386707	0.0649546827794562
PHKG2	0.4541832669322709	0.1593625498007968
PHKG2;PHKG2	0.0	1.0
CCDC189	0.23333333333333334	0.0
RNF40	0.08771929824561403	0.0
ZNF629	0.05128205128205128	0.0
BCL7C	0.07692307692307693	0.0
CTF1	0.3125	0.0
FBXL19;FBXL19	0.0	0.0
FBXL19	0.14285714285714285	0.0
ORAI3	0.09090909090909091	0.0
SETD1A	0.3180722891566265	0.12048192771084337
HSD3B7	0.25	0.1640625
STX1B	0.2605042016806723	0.2184873949579832
STX1B;STX1B	0.0	1.0
STX4	0.2	0.0
ZNF668	0.17777777777777778	0.044444444444444446
ZNF646	0.07741935483870968	0.0
PRSS53	0.08888888888888889	0.0
VKORC1	0.2413793103448276	0.13793103448275862
BCKDK	0.28205128205128205	0.09401709401709402
KAT8	0.16417910447761194	0.13432835820895522
PRSS8	0.25	0.0
PRSS36	0.07692307692307693	0.0
FUS	0.31543624161073824	0.1342281879194631
FUS;FUS	0.0	0.0
PYCARD	0.3333333333333333	0.0
TRIM72	0.13043478260869565	0.0
PYDC1	0.0	0.0
ITGAM	0.3210862619808307	0.0
ITGAX	0.19101123595505617	0.0
ITGAD	0.10204081632653061	0.0
COX6A2	0.2	0.13333333333333333
ZNF843	0.05714285714285714	0.0
ARMC5	0.41708542713567837	0.12060301507537688
TGFB1I1	0.0	0.0
SLC5A2	0.07514450867052024	0.14450867052023122
RUSF1	0.2	0.0
AHSP	0.5555555555555556	0.0
ZNF720	0.1111111111111111	0.0
ZNF267	0.02631578947368421	0.0
SHCBP1	0.07547169811320754	0.0
VPS35	0.3488372093023256	0.015503875968992248
ORC6	0.33695652173913043	0.11956521739130435
MYLK3	0.2891566265060241	0.0
GPT2	0.34782608695652173	0.18478260869565216
DNAJA2	0.0	0.0
NETO2	0.03333333333333333	0.0
ITFG1	0.02564102564102564	0.0
ITFG1;ITFG1-AS1	0.0	0.0
PHKB	0.4199066874027994	0.12752721617418353
ABCC12	0.14	0.0
ABCC11	0.20610687022900764	0.0
LONP2	0.034482758620689655	0.0
SIAH1	0.2	0.3
N4BP1	0.16279069767441862	0.0
CBLN1	0.0	0.0
C16orf78	0.0	0.0
ZNF423	0.4307692307692308	0.005128205128205128
CNEP1R1	0.0	0.0
HEATR3	0.07407407407407407	0.09259259259259259
TENT4B	0.20512820512820512	0.0
ADCY7	0.19696969696969696	0.0
BRD7	0.05555555555555555	0.027777777777777776
NKD1	0.07317073170731707	0.0
SNX20	0.23529411764705882	0.0
NOD2	0.282312925170068	0.02040816326530612
CYLD	0.18877551020408162	0.22448979591836735
SALL1	0.3026052104208417	0.1623246492985972
TOX3	0.13157894736842105	0.0
CHD9	0.04697986577181208	0.0
RBL2	0.08139534883720931	0.08139534883720931
AKTIP	0.06666666666666667	0.0
RPGRIP1L	0.35215686274509805	0.2
RPGRIP1L;RPGRIP1L	0.0	1.0
FTO	0.3381294964028777	0.02158273381294964
IRX3	0.125	0.0
IRX5	0.36082474226804123	0.041237113402061855
IRX6	0.018867924528301886	0.0
MMP2	0.3247863247863248	0.09829059829059829
LPCAT2	0.2916666666666667	0.0
CAPNS2	0.0	0.0
SLC6A2	0.4666666666666667	0.016666666666666666
CES1	0.05128205128205128	0.05128205128205128
CES5A	0.15	0.0
GNAO1	0.38571428571428573	0.2571428571428571
AMFR	0.07142857142857142	0.14285714285714285
NUDT21	0.5	0.0
OGFOD1	0.02564102564102564	0.0
BBS2	0.3521472392638037	0.27116564417177913
MT4	0.0	0.0
MT3	0.16666666666666666	0.0
MT2A	0.0	0.0
MT1E	0.0	0.0
MT1M	0.3333333333333333	0.0
MT1A	0.0	0.0
MT1B	0.0	0.0
MT1F	0.3333333333333333	0.0
MT1G	0.0	0.0
MT1H	0.14285714285714285	0.0
MT1X	0.0	0.0
NUP93	0.3772455089820359	0.08383233532934131
SLC12A3	0.43895870736086173	0.3105924596050269
HERPUD1	0.16666666666666666	0.08333333333333333
CETP	0.3391812865497076	0.04678362573099415
NLRC5	0.15217391304347827	0.0
CPNE2	0.0	0.0
PSME3IP1	0.0	0.0
RSPRY1	0.47560975609756095	0.06097560975609756
ARL2BP	0.21621621621621623	0.1891891891891892
PLLP	0.05555555555555555	0.0
CCL22	0.25	0.0
CX3CL1	0.2608695652173913	0.0
CCL17	0.1111111111111111	0.0
CIAPIN1	0.0	0.0
COQ9	0.3434343434343434	0.07575757575757576
POLR2C	0.06666666666666667	0.13333333333333333
DOK4	0.03333333333333333	0.0
CCDC102A	0.0	0.0
ADGRG5	0.17073170731707318	0.0
ADGRG1	0.5245901639344263	0.1557377049180328
ADGRG1;ADGRG1	0.5	0.0
ADGRG3	0.2127659574468085	0.0
DRC7	0.014285714285714285	0.0
KATNB1	0.4766355140186916	0.0514018691588785
KIFC3	0.017241379310344827	0.0
CNGB1	0.24574468085106382	0.13404255319148936
TEPP	0.0	0.0
ZNF319	0.11538461538461539	0.0
USB1	0.24761904761904763	0.12857142857142856
MMP15	0.05714285714285714	0.0
CFAP20	0.0	0.4166666666666667
CSNK2A2	0.09090909090909091	0.0
CCDC113	0.0	0.0
PRSS54	0.1	0.0
GINS3	0.0625	0.0
NDRG4	0.2647058823529412	0.0
SETD6	0.08823529411764706	0.0
CNOT1	0.3417085427135678	0.05527638190954774
CNOT1;CNOT1	0.0	1.0
SLC38A7	0.12	0.0
GOT2	0.32558139534883723	0.046511627906976744
CDH8	0.20454545454545456	0.0
CDH11	0.27906976744186046	0.16279069767441862
CDH5	0.09210526315789473	0.0
BEAN1	0.325	0.0
TK2	0.3274021352313167	0.21352313167259787
CKLF;CKLF-CMTM1	0.25	0.0
CKLF	0.25	0.0
CMTM1	0.13333333333333333	0.0
CMTM2	0.125	0.0
CMTM3	0.0	0.0
CMTM4	0.0	0.0
DYNC1LI2	0.04	0.0
TERB1	0.16666666666666666	0.3333333333333333
NAE1	0.03225806451612903	0.0967741935483871
CA7	0.21428571428571427	0.0
PDP2	0.13333333333333333	0.0
CDH16	0.15625	0.0
CDH16;CDH16	0.0	0.0
RRAD	0.0	0.0
CIAO2B	0.1	0.0
CES2	0.17857142857142858	0.0
CES3	0.16216216216216217	0.0
CES4A	0.21621621621621623	0.0
CBFB	0.1111111111111111	0.2222222222222222
C16orf70	0.0	0.0
B3GNT9	0.0	0.0
TRADD	0.047619047619047616	0.0
FBXL8	0.23684210526315788	0.0
HSF4	0.21153846153846154	0.14423076923076922
HSF4;HSF4	0.0	1.0
NOL3	0.3333333333333333	0.0
KIAA0895L	0.02702702702702703	0.0
EXOC3L1	0.09836065573770492	0.0
E2F4	0.041666666666666664	0.0
ELMO3	0.11320754716981132	0.0
LRRC29	0.18181818181818182	0.0
TMEM208	0.08333333333333333	0.0
FHOD1	0.041237113402061855	0.0
SLC9A5	0.04081632653061224	0.0
PLEKHG4	0.13333333333333333	0.0
KCTD19	0.1276595744680851	0.02127659574468085
LRRC36	0.030303030303030304	0.0
TPPP3	0.0	0.0
ZDHHC1	0.10638297872340426	0.0
HSD11B2	0.3125	0.16666666666666666
ATP6V0D1	0.0	0.0
AGRP	0.2857142857142857	0.0
RIPOR1	0.058823529411764705	0.0
CTCF	0.2077922077922078	0.2943722943722944
CARMIL2	0.3827683615819209	0.07344632768361582
ACD	0.3818407960199005	0.006218905472636816
ACD;ACD	0.0	0.0
PARD6A	0.2	0.0
ENKD1	0.06666666666666667	0.0
C16orf86	0.0	0.0
GFOD2	0.03333333333333333	0.0
RANBP10	0.11904761904761904	0.0
TSNAXIP1	0.05	0.0
CENPT	0.32075471698113206	0.018867924528301886
THAP11	0.5897435897435898	0.008547008547008548
EDC4	0.08333333333333333	0.0
NRN1L	0.2857142857142857	0.0
PSKH1	0.07407407407407407	0.0
CTRL	0.32142857142857145	0.0
PSMB10	0.23076923076923078	0.3076923076923077
LCAT	0.40476190476190477	0.14285714285714285
SLC12A4	0.0625	0.0
SLC12A4;SLC12A4	0.0	0.0
DPEP3	0.10714285714285714	0.0
DPEP2	0.08333333333333333	0.0
DDX28	0.0	0.0
DUS2	0.0	0.0
NFATC3	0.125	0.0
ESRP2	0.2	0.025
PLA2G15	0.0	0.0
SLC7A6	0.2857142857142857	0.0
SLC7A6OS	0.1891891891891892	0.0
PRMT7	0.3247422680412371	0.17525773195876287
SMPD3	0.018518518518518517	0.0
ZFP90	0.0	0.0
CDH3	0.32013769363166955	0.07917383820998279
CDH1	0.24909141738887336	0.15823315627620912
CDH1;CDH1	0.0	1.0
TANGO6	0.0273972602739726	0.0
HAS3	0.0967741935483871	0.0
DERPC	1.0	0.0
CHTF8	0.0	0.0
UTP4	0.45054945054945056	0.0
SNTB2	0.0	0.0
VPS4A	0.23529411764705882	0.09803921568627451
COG8;PDF	0.0	0.0
PDF	0.125	0.0
COG8	0.3254437869822485	0.0650887573964497
COG8;COG8	0.0	1.0
NIP7	0.0	0.0
TMED6	0.0625	0.0
TERF2	0.34375	0.0
