chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	quantile	prediction
chr4	44684217	44728612	GNPDA2	0	.	44684217	44728612	200,55,200	18.67%	0.439714436
chr4	46037786	46126098	GABRG1	0	.	46037786	46126098	150,105,150	36.99%	0.197539186
chr4	46250444	46477247	GABRA2	0	.	46250444	46477247	200,55,200	19.34%	0.425220983
chr4	46736844	46911252	COX7B2	0	.	46736844	46911252	25,230,25	85.06%	0.005633817
chr4	46920917	46996424	GABRA4	0	.	46920917	46996424	175,80,175	27.48%	0.302134042
chr4	46995740	47428461	GABRB1	0	.	46995740	47428461	200,55,200	12.87%	0.572974725
chr4	47452885	47465736	COMMD8	0	.	47452885	47465736	175,80,175	23.76%	0.355783161
chr4	47487305	47595503	ATP10D	0	.	47487305	47595503	100,155,100	57.49%	0.06998296
chr4	47596015	47840123	CORIN	0	.	47596015	47840123	100,155,100	57.43%	0.070281141
chr4	47849257	47916653	NFXL1	0	.	47849257	47916653	125,130,125	43.54%	0.146390299
chr4	47916159	48042188	NIPAL1	0	.	47916159	48042188	100,155,100	58.53%	0.065350151
chr4	47937994	48018689	CNGA1	0	.	47937994	48018689	100,155,100	52.11%	0.095013818
chr4	48068410	48136273	TXK	0	.	48068410	48136273	175,80,175	28.55%	0.28744508
chr4	48137800	48271881	TEC	0	.	48137800	48271881	255,0,255	7.97%	0.720083632
chr4	48343339	48428229	SLAIN2	0	.	48343339	48428229	175,80,175	25.47%	0.33032216
chr4	48485360	48491213	SLC10A4	0	.	48485360	48491213	100,155,100	59.95%	0.059679687
chr4	48492269	48496406	ZAR1	0	.	48492269	48496406	25,230,25	82.31%	0.008324205
chr4	48499378	48782339	FRYL	0	.	48499378	48782339	175,80,175	24.68%	0.342095381
chr4	48807229	48863834	OCIAD1	0	.	48807229	48863834	175,80,175	28.6%	0.286518739
chr4	48887036	48908954	OCIAD2	0	.	48887036	48908954	100,155,100	57.42%	0.070285976
chr4	48988264	49064098	CWH43	0	.	48988264	49064098	75,180,75	68.7%	0.031780385
chr4	52709166	52783003	DCUN1D4	0	.	52709166	52783003	200,55,200	12.56%	0.580507296
chr4	52859868	52883786	LRRC66	0	.	52859868	52883786	0,255,0	96.08%	0.000890136
chr4	52886872	52904648	SGCB	0	.	52886872	52904648	100,155,100	50.84%	0.101584754
chr4	52917497	52963458	SPATA18	0	.	52917497	52963458	50,205,50	73.91%	0.020549742
chr4	53457138	53525502	USP46	0	.	53457138	53525502	150,105,150	32.87%	0.235391063
chr4	53588785	53617807	ERVMER34-1	0	.	53588785	53617807	0,255,0	92.33%	0.001604485
chr4	53728457	53733000	RASL11B	0	.	53728457	53733000	125,130,125	43.61%	0.145712637
chr4	53739149	54232242	SCFD2	0	.	53739149	54232242	100,155,100	50.59%	0.103044891
chr4	54243810	55161439	FIP1L1	0	.	54243810	55161439	255,0,255	5.74%	0.803179019
chr4	54325468	54567572	LNX1	0	.	54325468	54567572	100,155,100	56.95%	0.072223402
chr4	54875956	54930857	CHIC2	0	.	54875956	54930857	200,55,200	10.57%	0.636576889
chr4	54965690	54968672	GSX2	0	.	54965690	54968672	175,80,175	28.36%	0.289811416
chr4	55095264	55164414	PDGFRA	0	.	55095264	55164414	255,0,255	7.55%	0.732814816
chr4	55524085	55606881	KIT	0	.	55524085	55606881	255,0,255	8.78%	0.689603428
chr4	55944644	55991756	KDR	0	.	55944644	55991756	255,0,255	2.22%	0.951226696
chr4	56212276	56239263	SRD5A3	0	.	56212276	56239263	75,180,75	63.72%	0.046530156
chr4	56262124	56319564	TMEM165	0	.	56262124	56319564	100,155,100	50.37%	0.104313553
chr4	56294070	56413305	CLOCK	0	.	56294070	56413305	255,0,255	7.68%	0.729300056
chr4	56422692	56458379	PDCL2	0	.	56422692	56458379	175,80,175	21.39%	0.390303272
chr4	56461396	56502865	NMU	0	.	56461396	56502865	125,130,125	44.65%	0.138274662
chr4	56719782	56771200	EXOC1	0	.	56719782	56771200	200,55,200	15.57%	0.505149118
chr4	56815037	56899529	CEP135	0	.	56815037	56899529	150,105,150	39.42%	0.177031945
chr4	57036361	57194791	KIAA1211	0	.	57036361	57194791	25,230,25	83.84%	0.006705951
chr4	57204456	57253666	AASDH	0	.	57204456	57253666	75,180,75	61.31%	0.054593955
chr4	57259528	57301781	PPAT	0	.	57259528	57301781	200,55,200	18.5%	0.443666776
chr4	57301907	57327534	PAICS	0	.	57301907	57327534	255,0,255	6.17%	0.787890503
chr4	57333081	57369839	SRP72	0	.	57333081	57369839	200,55,200	10.74%	0.630816221
chr4	57371509	57390614	ARL9	0	.	57371509	57390614	100,155,100	56.26%	0.075182477
chr4	57396775	57469673	THEGL	0	.	57396775	57469673	0,255,0	91%	0.002002298
chr4	57514155	57548065	HOPX	0	.	57514155	57548065	125,130,125	42.32%	0.154888215
chr4	57676026	57687908	SPINK2	0	.	57676026	57687908	0,255,0	92.43%	0.001578064
chr4	57774075	57802010	REST	0	.	57774075	57802010	125,130,125	48.79%	0.112377492
chr4	57829536	57844989	NOA1	0	.	57829536	57844989	75,180,75	65.71%	0.040203469
chr4	57843888	57897334	POLR2B	0	.	57843888	57897334	255,0,255	4.32%	0.866806985
chr4	57896939	57976551	IGFBP7	0	.	57896939	57976551	150,105,150	39.24%	0.178308209
chr4	62066976	62944053	ADGRL3	0	.	62066976	62944053	255,0,255	3.75%	0.887869356
chr4	65140975	65275186	TECRL	0	.	65140975	65275186	150,105,150	37.79%	0.190099811
chr4	66185281	66536213	EPHA5	0	.	66185281	66536213	255,0,255	5.73%	0.80352652
chr4	68337521	68411324	CENPC	0	.	68337521	68411324	75,180,75	65.32%	0.0414428
chr4	68424446	68473055	STAP1	0	.	68424446	68473055	100,155,100	50.37%	0.104265838
chr4	68478370	68566897	UBA6	0	.	68478370	68566897	175,80,175	26.22%	0.318331241
chr4	68605046	68620078	GNRHR	0	.	68605046	68620078	200,55,200	14.36%	0.536725398
chr4	68686594	68749750	TMPRSS11D	0	.	68686594	68749750	50,205,50	74.65%	0.019025608
chr4	68775103	68829858	TMPRSS11A	0	.	68775103	68829858	75,180,75	67.18%	0.035872447
chr4	68918916	68995598	TMPRSS11F	0	.	68918916	68995598	100,155,100	51.79%	0.096610224
chr4	69049802	69093787	TMPRSS11BNL	0	.	69049802	69093787	75,180,75	66.23%	0.038650015
chr4	69092371	69111438	TMPRSS11B	0	.	69092371	69111438	25,230,25	88.43%	0.003130217
chr4	69176105	69215807	YTHDC1	0	.	69176105	69215807	200,55,200	10.1%	0.650137018
chr4	69313167	69363322	TMPRSS11E	0	.	69313167	69363322	75,180,75	64.25%	0.044862422
chr4	69402902	69434245	UGT2B17	0	.	69402902	69434245	25,230,25	87.45%	0.003689216
chr4	69512348	69536346	UGT2B15	0	.	69512348	69536346	25,230,25	86.9%	0.004065673
chr4	69681711	69696914	UGT2B10	0	.	69681711	69696914	25,230,25	88.99%	0.002825612
chr4	69794181	69817509	UGT2A3	0	.	69794181	69817509	0,255,0	91.92%	0.001694457
chr4	69917081	69978705	UGT2B7	0	.	69917081	69978705	25,230,25	84.63%	0.005954965
chr4	70065669	70080449	UGT2B11	0	.	70065669	70080449	25,230,25	87.58%	0.003612221
chr4	70146217	70160768	UGT2B28	0	.	70146217	70160768	0,255,0	91.81%	0.001717991
chr4	70345883	70391732	UGT2B4	0	.	70345883	70391732	25,230,25	89.92%	0.002386723
chr4	70454134	70518967	UGT2A1	0	.	70454134	70518967	75,180,75	61.14%	0.05524136
chr4	70454135	70505360	UGT2A2	0	.	70454135	70505360	125,130,125	47.21%	0.121711396
chr4	70586880	70653679	SULT1B1	0	.	70586880	70653679	25,230,25	80.83%	0.010008636
chr4	70676498	70725870	SULT1E1	0	.	70676498	70725870	50,205,50	76.29%	0.016266248
chr4	70796799	70812289	CSN1S1	0	.	70796799	70812289	200,55,200	12.35%	0.585217288
chr4	70820974	70826725	CSN2	0	.	70820974	70826725	0,255,0	93.89%	0.001304426
chr4	70861647	70868287	STATH	0	.	70861647	70868287	0,255,0	99.54%	0.000270162
chr4	70894130	70902255	HTN3	0	.	70894130	70902255	0,255,0	90.63%	0.002139828
chr4	70916119	70924562	HTN1	0	.	70916119	70924562	0,255,0	98.12%	0.000558356
chr4	70999333	71042516	PRR27	0	.	70999333	71042516	0,255,0	99.88%	0.000141121
chr4	71062213	71070293	ODAM	0	.	71062213	71070293	50,205,50	74.25%	0.019873269
chr4	71091788	71100969	FDCSP	0	.	71091788	71100969	0,255,0	94.82%	0.001125145
chr4	71108305	71117145	CSN3	0	.	71108305	71117145	25,230,25	88.72%	0.002953907
chr4	71200683	71202833	CABS1	0	.	71200683	71202833	25,230,25	87.19%	0.003869686
chr4	71226478	71232875	SMR3A	0	.	71226478	71232875	0,255,0	97.95%	0.00059778
chr4	71235810	71255961	SMR3B	0	.	71235810	71255961	0,255,0	92.6%	0.001535813
chr4	71263599	71275911	PROL1	0	.	71263599	71275911	0,255,0	99.33%	0.00032461
chr4	71296209	71348714	MUC7	0	.	71296209	71348714	0,255,0	99.39%	0.000300846
chr4	71384257	71398459	AMTN	0	.	71384257	71398459	50,205,50	75.13%	0.018262621
chr4	71457973	71473005	AMBN	0	.	71457973	71473005	100,155,100	56.63%	0.073571485
chr4	71494461	71552533	ENAM	0	.	71494461	71552533	100,155,100	56.09%	0.075985978
chr4	71521258	71547534	JCHAIN	0	.	71521258	71547534	75,180,75	62.38%	0.050968465
chr4	71554196	71556267	UTP3	0	.	71554196	71556267	100,155,100	55.98%	0.076595757
chr4	71569921	71673032	RUFY3	0	.	71569921	71673032	200,55,200	19.93%	0.413848322
chr4	71681499	71705662	GRSF1	0	.	71681499	71705662	150,105,150	38.56%	0.183725799
chr4	71768043	71888166	MOB1B	0	.	71768043	71888166	200,55,200	13.69%	0.550310988
chr4	71858255	71896631	DCK	0	.	71858255	71896631	200,55,200	12.17%	0.588840844
chr4	72053003	72437804	SLC4A4	0	.	72053003	72437804	255,0,255	6.26%	0.781953055
chr4	72607410	72669758	GC	0	.	72607410	72669758	100,155,100	57.25%	0.070899488
chr4	72897521	73013784	NPFFR2	0	.	72897521	73013784	75,180,75	65.81%	0.039878823
chr4	73146686	73434516	ADAMTS3	0	.	73146686	73434516	175,80,175	23.14%	0.36423469
chr4	73921797	73935472	COX18	0	.	73921797	73935472	75,180,75	64.37%	0.044414214
chr4	73939093	74124515	ANKRD17	0	.	73939093	74124515	200,55,200	12.36%	0.584903468
chr4	74262831	74287129	ALB	0	.	74262831	74287129	255,0,255	0.04%	0.999994036
chr4	74296855	74321891	AFP	0	.	74296855	74321891	200,55,200	12.58%	0.580248443
chr4	74347400	74369691	AFM	0	.	74347400	74369691	25,230,25	84.36%	0.006233548
chr4	74437267	74486348	RASSF6	0	.	74437267	74486348	100,155,100	57.09%	0.071491999
chr4	74606223	74609433	CXCL8	0	.	74606223	74609433	175,80,175	25.28%	0.332609091
chr4	74702214	74714781	CXCL6	0	.	74702214	74714781	25,230,25	88.5%	0.003101868
chr4	74718906	74719872	PF4V1	0	.	74718906	74719872	0,255,0	96.14%	0.000879894
chr4	74735110	74736959	CXCL1	0	.	74735110	74736959	50,205,50	72.63%	0.023108688
chr4	74846794	74847841	PF4	0	.	74846794	74847841	25,230,25	89.54%	0.002567379
chr4	74852755	74853914	PPBP	0	.	74852755	74853914	0,255,0	90.94%	0.002020159
chr4	74861359	74864496	CXCL5	0	.	74861359	74864496	25,230,25	86.62%	0.004284463
chr4	74902306	74904524	CXCL3	0	.	74902306	74904524	25,230,25	86.93%	0.00405857
chr4	74962752	74965010	CXCL2	0	.	74962752	74965010	25,230,25	89.51%	0.002589145
chr4	74979891	75168816	MTHFD2L	0	.	74979891	75168816	150,105,150	39.79%	0.173905555
chr4	75174190	75181024	EPGN	0	.	75174190	75181024	75,180,75	62.82%	0.049437227
chr4	75230860	75254468	EREG	0	.	75230860	75254468	150,105,150	35.1%	0.214198241
chr4	75310851	75320726	AREG	0	.	75310851	75320726	150,105,150	38.32%	0.185450361
chr4	75669969	75719896	BTC	0	.	75669969	75719896	75,180,75	67.46%	0.03501421
chr4	75858305	75975325	PARM1	0	.	75858305	75975325	50,205,50	74.28%	0.019810905
chr4	76404247	76439974	RCHY1	0	.	76404247	76439974	175,80,175	22.47%	0.373824042
chr4	76439156	76475683	THAP6	0	.	76439156	76475683	100,155,100	54.3%	0.084556606
chr4	76481258	76491095	C4orf26	0	.	76481258	76491095	0,255,0	90.35%	0.002225937
chr4	76503215	76555900	CDKL2	0	.	76503215	76555900	100,155,100	52.03%	0.095403816
chr4	76567966	76649709	G3BP2	0	.	76567966	76649709	255,0,255	6.8%	0.762118696
chr4	76649777	76735382	USO1	0	.	76649777	76735382	175,80,175	22.9%	0.367488319
chr4	76781020	76823724	PPEF2	0	.	76781020	76823724	75,180,75	67.37%	0.035340867
chr4	76831809	76862204	NAAA	0	.	76831809	76862204	50,205,50	70.9%	0.026977038
chr4	76862103	76912115	SDAD1	0	.	76862103	76912115	150,105,150	33.26%	0.231275075
chr4	76922428	76928641	CXCL9	0	.	76922428	76928641	50,205,50	72.48%	0.023383663
chr4	76932337	77033955	ART3	0	.	76932337	77033955	75,180,75	69.28%	0.030297824
chr4	76942273	76944650	CXCL10	0	.	76942273	76944650	100,155,100	52.55%	0.093206373
chr4	76954835	76962568	CXCL11	0	.	76954835	76962568	75,180,75	66.53%	0.037792654
chr4	77035812	77069668	NUP54	0	.	77035812	77069668	200,55,200	15.51%	0.507295203
chr4	77079890	77135046	SCARB2	0	.	77079890	77135046	175,80,175	24.43%	0.345851225
chr4	77135193	77204933	FAM47E	0	.	77135193	77204933	25,230,25	87.21%	0.003860969
chr4	77172886	77232752	FAM47E-STBD1	0	.	77172886	77232752	25,230,25	82.23%	0.00841981
chr4	77234154	77343021	CCDC158	0	.	77234154	77343021	125,130,125	41.66%	0.159387055
chr4	77356253	77704406	SHROOM3	0	.	77356253	77704406	50,205,50	75.58%	0.017530473
chr4	77816082	77819002	SOWAHB	0	.	77816082	77819002	25,230,25	82.56%	0.008087886
chr4	77870856	77961537	SEPT11	0	.	77870856	77961537	175,80,175	21.92%	0.381901443
chr4	77968311	77997158	CCNI	0	.	77968311	77997158	200,55,200	13.05%	0.568703722
chr4	78078304	78354542	CCNG2	0	.	78078304	78354542	200,55,200	10.03%	0.651833581
chr4	78432907	78532988	CXCL13	0	.	78432907	78532988	0,255,0	97.1%	0.000735911
chr4	78634541	78740769	CNOT6L	0	.	78634541	78740769	255,0,255	5.58%	0.809704188
chr4	78783674	78873944	MRPL1	0	.	78783674	78873944	150,105,150	30.8%	0.259073687
chr4	78978724	79465423	FRAS1	0	.	78978724	79465423	125,130,125	41.67%	0.159366605
chr4	79472673	79531597	ANXA3	0	.	79472673	79531597	125,130,125	46.52%	0.125731275
chr4	79697496	79837526	BMP2K	0	.	79697496	79837526	125,130,125	46.87%	0.123580091
chr4	79808281	79860592	PAQR3	0	.	79808281	79860592	150,105,150	30.44%	0.263388599
chr4	80146848	80247204	NAA11	0	.	80146848	80247204	75,180,75	65.67%	0.040292084
chr4	80327508	80329372	GK2	0	.	80327508	80329372	75,180,75	69.49%	0.0298111
chr4	80822303	81046608	ANTXR2	0	.	80822303	81046608	255,0,255	4.33%	0.866348045
chr4	81105033	81125483	PRDM8	0	.	81105033	81125483	100,155,100	51.71%	0.097075639
chr4	81187753	81257834	FGF5	0	.	81187753	81257834	255,0,255	5.96%	0.795540936
chr4	81256874	81884910	C4orf22	0	.	81256874	81884910	175,80,175	25.98%	0.322733711
chr4	81952119	81978685	BMP3	0	.	81952119	81978685	150,105,150	31.98%	0.245532193
chr4	82009837	82136218	PRKG2	0	.	82009837	82136218	200,55,200	14.7%	0.526818087
chr4	82347547	82965397	RASGEF1B	0	.	82347547	82965397	200,55,200	17.39%	0.464785707
chr4	83273651	83295656	HNRNPD	0	.	83273651	83295656	255,0,255	3.61%	0.892625574
chr4	83343717	83351294	HNRNPDL	0	.	83343717	83351294	200,55,200	15.71%	0.502992156
chr4	83351715	83382244	ENOPH1	0	.	83351715	83382244	175,80,175	26.66%	0.312476866
chr4	83404323	83483510	TMEM150C	0	.	83404323	83483510	175,80,175	25.21%	0.333344183
chr4	83550692	83720010	SCD5	0	.	83550692	83720010	75,180,75	63.34%	0.047925868
chr4	83739814	83822319	SEC31A	0	.	83739814	83822319	150,105,150	33.84%	0.225446867
chr4	83821837	83841122	THAP9	0	.	83821837	83841122	50,205,50	75.85%	0.017008063
chr4	83831126	83934079	LIN54	0	.	83831126	83934079	175,80,175	25.65%	0.327698843
chr4	83955600	83996971	COPS4	0	.	83955600	83996971	255,0,255	7.34%	0.741617889
chr4	84011201	84058228	PLAC8	0	.	84011201	84058228	50,205,50	74.02%	0.020315127
chr4	84182689	84206067	COQ2	0	.	84182689	84206067	75,180,75	68.33%	0.032632343
chr4	84213614	84256306	HPSE	0	.	84213614	84256306	100,155,100	58.45%	0.065655853
chr4	84328496	84377009	HELQ	0	.	84328496	84377009	75,180,75	60.56%	0.057496382
chr4	84377085	84390888	MRPS18C	0	.	84377085	84390888	100,155,100	53.6%	0.088285094
chr4	84382092	84444501	FAM175A	0	.	84382092	84444501	75,180,75	64%	0.045620702
chr4	84457067	84527028	AGPAT9	0	.	84457067	84527028	150,105,150	37.64%	0.191668559
chr4	85413140	85419603	NKX6-1	0	.	85413140	85419603	200,55,200	19.6%	0.419605022
chr4	85504132	85572491	CDS1	0	.	85504132	85572491	175,80,175	28.35%	0.289999908
chr4	85590704	85887544	WDFY3	0	.	85590704	85887544	175,80,175	21.08%	0.395007465
chr4	86396267	86923823	ARHGAP24	0	.	86396267	86923823	150,105,150	31.01%	0.256470392
chr4	86936276	87515284	MAPK10	0	.	86936276	87515284	255,0,255	6.59%	0.769691793
chr4	87515468	87736324	PTPN13	0	.	87515468	87736324	200,55,200	15.74%	0.502344543
chr4	87744621	87770416	SLC10A6	0	.	87744621	87770416	50,205,50	75.65%	0.017321302
chr4	87797358	87857354	C4orf36	0	.	87797358	87857354	25,230,25	85.85%	0.004973554
chr4	87856154	88062206	AFF1	0	.	87856154	88062206	75,180,75	63.19%	0.048316691
chr4	88081255	88161466	KLHL8	0	.	88081255	88161466	150,105,150	34.85%	0.216360582
chr4	88224941	88244058	HSD17B13	0	.	88224941	88244058	50,205,50	70.24%	0.028392366
chr4	88257762	88312538	HSD17B11	0	.	88257762	88312538	75,180,75	61.16%	0.055099771
chr4	88343734	88380606	NUDT9	0	.	88343734	88380606	150,105,150	30.41%	0.263628949
chr4	88394487	88452213	SPARCL1	0	.	88394487	88452213	25,230,25	80.08%	0.010973476
chr4	88529681	88538062	DSPP	0	.	88529681	88538062	75,180,75	61.42%	0.054175637
chr4	88571459	88585513	DMP1	0	.	88571459	88585513	25,230,25	81.24%	0.009519189
chr4	88720733	88733074	IBSP	0	.	88720733	88733074	125,130,125	43.95%	0.14329613
chr4	88742563	88767969	MEPE	0	.	88742563	88767969	25,230,25	84.92%	0.005754815
chr4	88896819	88904562	SPP1	0	.	88896819	88904562	100,155,100	56.78%	0.073037643
chr4	88928820	88998929	PKD2	0	.	88928820	88998929	200,55,200	12.05%	0.592278062
chr4	89011416	89152474	ABCG2	0	.	89011416	89152474	150,105,150	32.14%	0.243518394
chr4	89178772	89205921	PPM1K	0	.	89178772	89205921	100,155,100	58.36%	0.066035013
chr4	89299891	89364263	HERC6	0	.	89299891	89364263	25,230,25	81.34%	0.009446474
chr4	89378268	89427314	HERC5	0	.	89378268	89427314	50,205,50	73.23%	0.021880908
chr4	89442136	89444964	PYURF	0	.	89442136	89444964	50,205,50	74.64%	0.019030766
chr4	89442199	89629693	HERC3	0	.	89442199	89629693	150,105,150	32.68%	0.237135809
chr4	89442724	89442940	PIGY	0	.	89442724	89442940	75,180,75	64.32%	0.044563447
chr4	89617066	89619386	NAP1L5	0	.	89617066	89619386	25,230,25	84.92%	0.005758408
chr4	89647106	90032549	FAM13A	0	.	89647106	90032549	100,155,100	52.68%	0.092697543
chr4	90033968	90036050	TIGD2	0	.	90033968	90036050	50,205,50	70.74%	0.027301592
chr4	90157537	90229161	GPRIN3	0	.	90157537	90229161	25,230,25	88%	0.003353372
chr4	90645250	90759466	SNCA	0	.	90645250	90759466	175,80,175	21.1%	0.394792393
chr4	90800683	90875780	MMRN1	0	.	90800683	90875780	50,205,50	74.61%	0.019113957
chr4	91048686	92523064	CCSER1	0	.	91048686	92523064	150,105,150	39.06%	0.179797767
chr4	93225550	94695707	GRID2	0	.	93225550	94695707	255,0,255	3.69%	0.889185776
chr4	94750042	94751221	ATOH1	0	.	94750042	94751221	200,55,200	10.78%	0.629872539
chr4	95128762	95212443	SMARCAD1	0	.	95128762	95212443	200,55,200	12.39%	0.584402799
chr4	95219686	95264027	HPGDS	0	.	95219686	95264027	125,130,125	40.31%	0.170037578
chr4	95373037	95589377	PDLIM5	0	.	95373037	95589377	200,55,200	10.4%	0.641612713
chr4	95679119	96079599	BMPR1B	0	.	95679119	96079599	255,0,255	1.74%	0.969154023
chr4	96083655	96470357	UNC5C	0	.	96083655	96470357	255,0,255	8.83%	0.689156139
chr4	96761239	96762625	PDHA2	0	.	96761239	96762625	25,230,25	81.95%	0.008701313
chr4	98105244	99064391	STPG2	0	.	98105244	99064391	100,155,100	51.2%	0.099940313
chr4	99182535	99365012	RAP1GDS1	0	.	99182535	99365012	200,55,200	13.28%	0.562300559
chr4	99391518	99579780	TSPAN5	0	.	99391518	99579780	255,0,255	8.42%	0.702794075
chr4	99792835	99851788	EIF4E	0	.	99792835	99851788	255,0,255	3.42%	0.900492309
chr4	99916771	99983964	METAP1	0	.	99916771	99983964	175,80,175	22.6%	0.372079427
chr4	99992132	100009952	ADH5	0	.	99992132	100009952	150,105,150	35.21%	0.213170432
chr4	100044808	100078949	ADH4	0	.	100044808	100078949	25,230,25	80.46%	0.01057839
chr4	100123795	100140694	ADH6	0	.	100123795	100140694	25,230,25	87.44%	0.003690924
chr4	100197524	100212185	ADH1A	0	.	100197524	100212185	75,180,75	66.12%	0.038946432
chr4	100226121	100242558	ADH1B	0	.	100226121	100242558	100,155,100	56.32%	0.074839204
chr4	100333418	100356894	ADH7	0	.	100333418	100356894	25,230,25	84.83%	0.005793386
chr4	100432161	100463460	C4orf17	0	.	100432161	100463460	25,230,25	83.23%	0.007285279
chr4	100467866	100485189	TRMT10A	0	.	100467866	100485189	100,155,100	53.48%	0.088932699
chr4	100484918	100545156	MTTP	0	.	100484918	100545156	125,130,125	40.96%	0.164689629
chr4	100737990	100791311	DAPP1	0	.	100737990	100791311	125,130,125	49.05%	0.110729214
chr4	100799493	100815647	LAMTOR3	0	.	100799493	100815647	200,55,200	16.89%	0.477107065
chr4	100817405	100867883	DNAJB14	0	.	100817405	100867883	175,80,175	22.42%	0.374819373
chr4	100869243	100871545	H2AFZ	0	.	100869243	100871545	200,55,200	12.27%	0.586741066
chr4	101107027	101111939	DDIT4L	0	.	101107027	101111939	125,130,125	47.56%	0.119126121
chr4	101316498	101801283	EMCN	0	.	101316498	101801283	0,255,0	92.54%	0.001546493
chr4	101944566	102269435	PPP3CA	0	.	101944566	102269435	255,0,255	5.1%	0.82911156
chr4	102332443	102995969	BANK1	0	.	102332443	102995969	50,205,50	70.51%	0.027814487
chr4	103172198	103352415	SLC39A8	0	.	103172198	103352415	100,155,100	56.81%	0.072859416
chr4	103422486	103538459	NFKB1	0	.	103422486	103538459	200,55,200	15.8%	0.50000095
chr4	103552660	103682151	MANBA	0	.	103552660	103682151	50,205,50	72.43%	0.023500464
chr4	103715540	103790053	UBE2D3	0	.	103715540	103790053	255,0,255	2.78%	0.928498299
chr4	103790135	103810399	CISD2	0	.	103790135	103810399	125,130,125	49.8%	0.10703415
chr4	103806205	103940896	SLC9B1	0	.	103806205	103940896	25,230,25	87.1%	0.003950683
chr4	103941025	104006986	SLC9B2	0	.	103941025	104006986	50,205,50	72.32%	0.023717842
chr4	104000592	104021040	BDH2	0	.	104000592	104021040	100,155,100	55.86%	0.077160545
chr4	104026963	104119566	CENPE	0	.	104026963	104119566	125,130,125	49.44%	0.108588521
chr4	104507188	104640973	TACR3	0	.	104507188	104640973	125,130,125	49.24%	0.10976502
chr4	105389469	105416058	CXXC4	0	.	105389469	105416058	150,105,150	39.6%	0.175273358
chr4	106067032	106200973	TET2	0	.	106067032	106200973	75,180,75	61.98%	0.052316469
chr4	106290234	106395238	PPA2	0	.	106290234	106395238	100,155,100	59.36%	0.061865166
chr4	106473777	106629250	ARHGEF38	0	.	106473777	106629250	100,155,100	56.22%	0.075305724
chr4	106603784	106817143	INTS12	0	.	106603784	106817143	200,55,200	19.51%	0.42202568
chr4	106629935	106768885	GSTCD	0	.	106629935	106768885	75,180,75	61.32%	0.054548598
chr4	106815932	106925184	NPNT	0	.	106815932	106925184	100,155,100	56.44%	0.074339134
chr4	106962756	107242652	TBCK	0	.	106962756	107242652	150,105,150	30.67%	0.260825551
chr4	107236701	107270383	AIMP1	0	.	107236701	107270383	175,80,175	22.3%	0.376260891
chr4	107842959	108204963	DKK2	0	.	107842959	108204963	255,0,255	9.53%	0.664974812
chr4	108511433	108641608	PAPSS1	0	.	108511433	108641608	175,80,175	28.72%	0.284873918
chr4	108745719	108836203	SGMS2	0	.	108745719	108836203	125,130,125	45.76%	0.130860787
chr4	108852525	108874613	CYP2U1	0	.	108852525	108874613	75,180,75	64.57%	0.043787176
chr4	108910870	108956331	HADH	0	.	108910870	108956331	255,0,255	9.29%	0.672845448
chr4	108968701	109090112	LEF1	0	.	108968701	109090112	255,0,255	0.93%	0.99324722
chr4	109541722	109551568	RPL34	0	.	109541722	109551568	150,105,150	36.66%	0.200917645
chr4	109571740	109588976	OSTC	0	.	109571740	109588976	200,55,200	18.89%	0.436220639
chr4	109663196	109684210	ETNPPL	0	.	109663196	109684210	100,155,100	57.63%	0.069394752
chr4	109731877	110223813	COL25A1	0	.	109731877	110223813	200,55,200	11.4%	0.612068275
chr4	110354928	110462052	SEC24B	0	.	110354928	110462052	150,105,150	30.17%	0.266270183
chr4	110481361	110609874	CCDC109B	0	.	110481361	110609874	50,205,50	77.87%	0.014014782
chr4	110609785	110624739	CASP6	0	.	110609785	110624739	150,105,150	38.64%	0.183167909
chr4	110631145	110651233	PLA2G12A	0	.	110631145	110651233	100,155,100	54.31%	0.084528103
chr4	110661852	110723335	CFI	0	.	110661852	110723335	50,205,50	78.03%	0.013786907
chr4	110736666	110745893	GAR1	0	.	110736666	110745893	175,80,175	21.61%	0.387062267
chr4	110749150	110765760	RRH	0	.	110749150	110765760	100,155,100	50.51%	0.103555834
chr4	110769358	110793471	LRIT3	0	.	110769358	110793471	50,205,50	77.16%	0.01495213
chr4	110834040	110933422	EGF	0	.	110834040	110933422	255,0,255	0.29%	0.999660647
chr4	110967002	111120355	ELOVL6	0	.	110967002	111120355	255,0,255	3.68%	0.889481838
chr4	111286889	111486441	ENPEP	0	.	111286889	111486441	50,205,50	70.38%	0.028126244
chr4	111538579	111563279	PITX2	0	.	111538579	111563279	255,0,255	0.8%	0.995206114
chr4	113066553	113116412	C4orf32	0	.	113066553	113116412	100,155,100	58.88%	0.064051223
chr4	113152893	113191203	AP1AR	0	.	113152893	113191203	150,105,150	35.44%	0.210978565
chr4	113195698	113207059	TIFA	0	.	113195698	113207059	50,205,50	71.04%	0.026693048
chr4	113206665	113363776	ALPK1	0	.	113206665	113363776	50,205,50	78.25%	0.013394495
chr4	113434672	113437328	NEUROG2	0	.	113434672	113437328	200,55,200	10.36%	0.642864639
chr4	113460492	113558151	ZGRF1	0	.	113460492	113558151	25,230,25	81.37%	0.009414911
chr4	113558120	113578748	LARP7	0	.	113558120	113578748	100,155,100	55.82%	0.077306287
